SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,AOD,STT,DLY,DLY_RATE,CNT
2019,9,16,월,ARP3,ARP1,A,A1967,A,16:55,,,34
2019,9,16,월,ARP1,ARP3,A,A1967,D,15:45,,,26
2019,9,16,월,ARP1,ARP3,A,A1992,A,21:30,,,20
2019,9,16,월,ARP3,ARP1,A,A1992,D,20:20,,,36
2019,9,16,월,ARP1,ARP3,B,B1026,A,10:45,,,22
2019,9,16,월,ARP3,ARP1,B,B1026,D,9:40,,,31
2019,9,16,월,ARP2,ARP3,B,B1112,A,17:30,,,10
2019,9,16,월,ARP3,ARP2,B,B1112,D,16:30,,,37
2019,9,16,월,ARP3,ARP1,F,F1201,A,7:20,,,10
2019,9,16,월,ARP1,ARP3,F,F1201,D,6:10,,,4
2019,9,16,월,ARP1,ARP3,F,F1228,A,20:55,,,16
2019,9,16,월,ARP3,ARP1,F,F1228,D,19:45,,,28
2019,9,16,월,ARP3,ARP6,F,F1703,A,18:05,,,36
2019,9,16,월,ARP6,ARP3,F,F1703,D,17:05,,,4
2019,9,16,월,ARP1,ARP3,H,H1112,A,12:50,,,22
2019,9,16,월,ARP3,ARP1,H,H1112,D,11:40,,,30
2019,9,16,월,ARP3,ARP1,H,H1151,A,7:30,,,15
2019,9,16,월,ARP3,ARP1,H,H1147,A,21:45,,,28
2019,9,16,월,ARP1,ARP3,H,H1147,D,20:35,,,20
2019,9,16,월,ARP3,ARP2,H,H1511,A,15:35,,,29
2019,9,16,월,ARP2,ARP3,H,H1511,D,14:30,,,12
2019,9,16,월,ARP4,ARP3,H,H1706,A,19:10,,,5
2019,9,16,월,ARP3,ARP4,H,H1706,D,18:15,,,35
2019,9,16,월,ARP1,ARP3,I,I1320,A,15:00,,,31
2019,9,16,월,ARP3,ARP1,I,I1320,D,13:45,,,36
2019,9,16,월,ARP3,ARP1,I,I1339,A,20:50,,,38
2019,9,16,월,ARP1,ARP3,I,I1339,D,19:35,,,26
2019,9,16,월,ARP2,ARP3,I,I1564,A,14:05,,,11
2019,9,16,월,ARP3,ARP2,I,I1564,D,12:50,,,30
2019,9,16,월,ARP3,ARP8,I,I1595,A,21:30,,,33
2019,9,16,월,ARP8,ARP3,I,I1595,D,20:40,,,2
2019,9,16,월,ARP2,ARP3,J,J1021,A,22:05,,,6
2019,9,16,월,ARP3,ARP2,J,J1021,D,21:05,,,34
2019,9,16,월,ARP3,ARP1,J,J1218,A,11:50,,,32
2019,9,16,월,ARP1,ARP3,J,J1218,D,10:40,,,23
2019,9,16,월,ARP3,ARP1,J,J1234,A,14:30,,,33
2019,9,16,월,ARP1,ARP3,J,J1234,D,13:20,,,25
2019,9,16,월,ARP1,ARP3,J,J1251,A,19:15,,,30
2019,9,16,월,ARP3,ARP1,J,J1251,D,18:05,,,36
2019,9,16,월,ARP1,ARP3,A,A1404,A,10:40,,,23
2019,9,16,월,ARP3,ARP1,A,A1404,D,9:35,,,35
2019,9,16,월,ARP3,ARP1,A,A1405,A,12:20,,,28
2019,9,16,월,ARP1,ARP3,A,A1405,D,11:10,,,20
2019,9,16,월,ARP1,ARP3,A,A1944,A,15:20,,,31
2019,9,16,월,ARP3,ARP1,A,A1944,D,14:10,,,27
2019,9,16,월,ARP3,ARP1,A,A1993,A,22:00,,,19
2019,9,16,월,ARP1,ARP3,A,A1993,D,20:50,,,18
2019,9,16,월,ARP1,ARP3,B,B1028,A,14:20,,,25
2019,9,16,월,ARP3,ARP1,B,B1028,D,13:10,,,33
2019,9,16,월,ARP1,ARP3,F,F1202,A,9:15,,,15
2019,9,16,월,ARP3,ARP1,F,F1202,D,8:10,,,32
2019,9,16,월,ARP3,ARP1,F,F1215,A,14:05,,,30
2019,9,16,월,ARP1,ARP3,F,F1215,D,12:55,,,21
2019,9,16,월,ARP3,ARP1,F,F1229,A,19:45,,,28
2019,9,16,월,ARP1,ARP3,F,F1229,D,18:35,,,28
2019,9,16,월,ARP6,ARP3,F,F1704,A,19:45,,,4
2019,9,16,월,ARP3,ARP6,F,F1704,D,18:45,,,34
2019,9,16,월,ARP3,ARP1,H,H1113,A,12:30,,,29
2019,9,16,월,ARP1,ARP3,H,H1113,D,11:35,,,21
2019,9,16,월,ARP1,ARP3,H,H1126,A,21:10,,,20
2019,9,16,월,ARP3,ARP1,H,H1126,D,20:00,,,34
2019,9,16,월,ARP3,ARP6,H,H1801,A,12:20,,,28
2019,9,16,월,ARP6,ARP3,H,H1801,D,11:15,,,6
2019,9,16,월,ARP3,ARP1,I,I1321,A,15:55,,,33
2019,9,16,월,ARP1,ARP3,I,I1321,D,14:40,,,29
2019,9,16,월,ARP1,ARP3,I,I1340,A,22:00,,,20
2019,9,16,월,ARP3,ARP1,I,I1340,D,20:45,,,35
2019,9,16,월,ARP3,ARP2,I,I1565,A,15:00,,,31
2019,9,16,월,ARP2,ARP3,I,I1565,D,14:00,,,11
2019,9,16,월,ARP1,ARP3,J,J1219,A,12:20,,,21
2019,9,16,월,ARP3,ARP1,J,J1219,D,11:10,,,31
2019,9,16,월,ARP1,ARP3,J,J1235,A,16:20,,,25
2019,9,16,월,ARP3,ARP1,J,J1235,D,15:10,,,34
2019,9,16,월,ARP1,ARP3,J,J1255,A,19:25,,,29
2019,9,16,월,ARP3,ARP1,J,J1255,D,18:15,,,35
2019,9,16,월,ARP1,ARP3,A,A1408,A,14:05,,,27
2019,9,16,월,ARP3,ARP1,A,A1408,D,13:00,,,33
2019,9,16,월,ARP3,ARP1,A,A1409,A,15:40,,,32
2019,9,16,월,ARP1,ARP3,A,A1409,D,14:35,,,26
2019,9,16,월,ARP1,ARP3,A,A1410,A,17:20,,,20
2019,9,16,월,ARP3,ARP1,A,A1410,D,16:10,,,31
2019,9,16,월,ARP3,ARP1,A,A1411,A,19:00,,,32
2019,9,16,월,ARP1,ARP3,A,A1411,D,17:55,,,21
2019,9,16,월,ARP1,ARP3,A,A1920,A,11:30,,,23
2019,9,16,월,ARP3,ARP1,A,A1920,D,10:20,,,32
2019,9,16,월,ARP1,ARP3,A,A1970,A,18:10,,,25
2019,9,16,월,ARP3,ARP1,A,A1970,D,17:00,,,34
2019,9,16,월,ARP1,ARP3,A,A1994,A,22:00,,,20
2019,9,16,월,ARP3,ARP1,A,A1994,D,20:50,,,38
2019,9,16,월,ARP3,ARP2,B,B1113,A,15:55,,,33
2019,9,16,월,ARP2,ARP3,B,B1113,D,15:00,,,14
2019,9,16,월,ARP3,ARP2,B,B1115,A,15:40,,,32
2019,9,16,월,ARP2,ARP3,B,B1115,D,14:40,,,13
2019,9,16,월,ARP3,ARP1,F,F1203,A,7:25,,,12
2019,9,16,월,ARP1,ARP3,F,F1203,D,6:15,,,6
2019,9,16,월,ARP1,ARP3,F,F1216,A,14:40,,,29
2019,9,16,월,ARP3,ARP1,F,F1216,D,13:30,,,35
2019,9,16,월,ARP1,ARP3,H,H1114,A,13:15,,,24
2019,9,16,월,ARP3,ARP1,H,H1114,D,12:05,,,33
2019,9,16,월,ARP3,ARP1,H,H1127,A,19:25,,,30
2019,9,16,월,ARP1,ARP3,H,H1127,D,18:15,,,24
2019,9,16,월,ARP3,ARP2,H,H1513,A,16:30,,,37
2019,9,16,월,ARP2,ARP3,H,H1513,D,15:30,,,12
2019,9,16,월,ARP6,ARP3,H,H1802,A,10:45,,,4
2019,9,16,월,ARP3,ARP6,H,H1802,D,9:35,,,35
2019,9,16,월,ARP3,ARP6,I,I1551,A,8:35,,,38
2019,9,16,월,ARP6,ARP3,I,I1551,D,7:25,,,2
2019,9,16,월,ARP2,ARP3,I,I1566,A,18:25,,,11
2019,9,16,월,ARP3,ARP2,I,I1566,D,17:25,,,40
2019,9,16,월,ARP3,ARP2,J,J1004,A,8:05,,,30
2019,9,16,월,ARP2,ARP3,J,J1004,D,7:05,,,7
2019,9,16,월,ARP3,ARP1,J,J1258,A,19:30,,,29
2019,9,16,월,ARP1,ARP3,J,J1258,D,18:20,,,26
2019,9,16,월,ARP1,ARP3,A,A1900,A,7:40,,,17
2019,9,16,월,ARP3,ARP1,A,A1900,D,6:30,,,1
2019,9,16,월,ARP3,ARP1,A,A1921,A,9:35,,,35
2019,9,16,월,ARP1,ARP3,A,A1921,D,8:20,,,17
2019,9,16,월,ARP3,ARP1,A,A1947,A,13:35,,,34
2019,9,16,월,ARP1,ARP3,A,A1947,D,12:20,,,21
2019,9,16,월,ARP3,ARP1,A,A1971,A,17:10,,,36
2019,9,16,월,ARP3,ARP1,A,A1995,A,22:30,,,8
2019,9,16,월,ARP1,ARP3,A,A1995,D,21:20,,,20
2019,9,16,월,ARP3,ARP1,B,B1029,A,12:30,,,29
2019,9,16,월,ARP1,ARP3,B,B1029,D,11:25,,,22
2019,9,16,월,ARP1,ARP3,F,F1204,A,9:40,,,20
2019,9,16,월,ARP3,ARP1,F,F1204,D,8:30,,,35
2019,9,16,월,ARP3,ARP1,F,F1217,A,14:25,,,31
2019,9,16,월,ARP1,ARP3,F,F1217,D,13:15,,,24
2019,9,16,월,ARP1,ARP3,F,F1230,A,21:35,,,18
2019,9,16,월,ARP3,ARP1,F,F1230,D,20:25,,,33
2019,9,16,월,ARP3,ARP6,F,F1705,A,21:40,,,27
2019,9,16,월,ARP6,ARP3,F,F1705,D,20:40,,,2
2019,9,16,월,ARP3,ARP1,H,H1115,A,13:35,,,34
2019,9,16,월,ARP1,ARP3,H,H1115,D,12:15,,,19
2019,9,16,월,ARP1,ARP3,H,H1128,A,22:00,,,20
2019,9,16,월,ARP3,ARP1,H,H1128,D,20:50,,,38
2019,9,16,월,ARP2,ARP3,H,H1514,A,19:25,,,10
2019,9,16,월,ARP3,ARP2,H,H1514,D,18:30,,,32
2019,9,16,월,ARP3,ARP6,H,H1851,A,11:20,,,30
2019,9,16,월,ARP6,ARP3,H,H1851,D,10:10,,,1
2019,9,16,월,ARP3,ARP1,I,I1323,A,16:10,,,31
2019,9,16,월,ARP1,ARP3,I,I1323,D,14:55,,,29
2019,9,16,월,ARP6,ARP3,I,I1552,A,10:20,,,2
2019,9,16,월,ARP3,ARP6,I,I1552,D,9:10,,,33
2019,9,16,월,ARP3,ARP2,I,I1567,A,19:55,,,31
2019,9,16,월,ARP2,ARP3,I,I1567,D,19:00,,,9
2019,9,16,월,ARP2,ARP3,J,J1005,A,10:00,,,10
2019,9,16,월,ARP3,ARP2,J,J1005,D,9:00,,,36
2019,9,16,월,ARP3,ARP1,J,J1204,A,7:30,,,15
2019,9,16,월,ARP1,ARP3,J,J1204,D,6:20,,,7
2019,9,16,월,ARP3,ARP1,J,J1238,A,15:00,,,31
2019,9,16,월,ARP1,ARP3,J,J1238,D,13:50,,,24
2019,9,16,월,ARP1,ARP3,J,J1259,A,20:10,,,22
2019,9,16,월,ARP3,ARP1,J,J1259,D,19:00,,,32
2019,9,16,월,ARP3,ARP1,A,A1901,A,7:15,,,7
2019,9,16,월,ARP1,ARP3,A,A1901,D,6:05,,,2
2019,9,16,월,ARP1,ARP3,A,A1922,A,13:20,,,25
2019,9,16,월,ARP3,ARP1,A,A1922,D,12:10,,,30
2019,9,16,월,ARP1,ARP3,A,A1948,A,15:30,,,30
2019,9,16,월,ARP3,ARP1,A,A1948,D,14:20,,,28
2019,9,16,월,ARP1,ARP3,A,A1971,D,15:55,,,30
2019,9,16,월,ARP1,ARP3,A,A1996,A,22:05,,,16
2019,9,16,월,ARP3,ARP1,A,A1996,D,20:55,,,38
2019,9,16,월,ARP2,ARP3,B,B1100,A,9:30,,,7
2019,9,16,월,ARP3,ARP2,B,B1100,D,8:30,,,35
2019,9,16,월,ARP2,ARP3,B,B1116,A,19:30,,,12
2019,9,16,월,ARP3,ARP2,B,B1116,D,18:35,,,33
2019,9,16,월,ARP1,ARP3,F,F1218,A,15:55,,,30
2019,9,16,월,ARP3,ARP1,F,F1218,D,14:45,,,28
2019,9,16,월,ARP3,ARP1,F,F1231,A,20:35,,,37
2019,9,16,월,ARP1,ARP3,F,F1231,D,19:25,,,29
2019,9,16,월,ARP6,ARP3,F,F1706,A,22:25,,,2
2019,9,16,월,ARP3,ARP6,F,F1706,D,21:15,,,38
2019,9,16,월,ARP3,ARP1,H,H1129,A,20:15,,,34
2019,9,16,월,ARP1,ARP3,H,H1129,D,19:05,,,34
2019,9,16,월,ARP1,ARP3,H,H1151,D,6:15,,,6
2019,9,16,월,ARP3,ARP2,H,H1515,A,18:00,,,34
2019,9,16,월,ARP2,ARP3,H,H1515,D,17:05,,,11
2019,9,16,월,ARP6,ARP3,H,H1852,A,9:05,,,3
2019,9,16,월,ARP3,ARP6,H,H1852,D,7:55,,,24
2019,9,16,월,ARP3,ARP1,I,I1325,A,16:50,,,34
2019,9,16,월,ARP1,ARP3,I,I1325,D,15:35,,,30
2019,9,16,월,ARP2,ARP3,I,I1568,A,20:00,,,13
2019,9,16,월,ARP3,ARP2,I,I1568,D,19:05,,,32
2019,9,16,월,ARP3,ARP2,J,J1006,A,8:35,,,38
2019,9,16,월,ARP2,ARP3,J,J1006,D,7:35,,,11
2019,9,16,월,ARP1,ARP3,J,J1205,A,8:10,,,16
2019,9,16,월,ARP3,ARP1,J,J1205,D,7:00,,,4
2019,9,16,월,ARP3,ARP1,J,J1220,A,12:15,,,28
2019,9,16,월,ARP1,ARP3,J,J1220,D,11:05,,,19
2019,9,16,월,ARP1,ARP3,J,J1239,A,16:50,,,21
2019,9,16,월,ARP3,ARP1,J,J1239,D,15:40,,,32
2019,9,16,월,ARP3,ARP1,J,J1260,A,20:00,,,34
2019,9,16,월,ARP1,ARP3,J,J1260,D,18:50,,,33
2019,9,16,월,ARP1,ARP3,A,A1902,A,7:50,,,16
2019,9,16,월,ARP3,ARP1,A,A1902,D,6:40,,,2
2019,9,16,월,ARP1,ARP3,A,A1924,A,13:45,,,24
2019,9,16,월,ARP3,ARP1,A,A1924,D,12:35,,,32
2019,9,16,월,ARP1,ARP3,A,A1950,A,17:00,,,20
2019,9,16,월,ARP3,ARP1,A,A1950,D,15:50,,,32
2019,9,16,월,ARP1,ARP3,A,A1972,A,18:50,,,33
2019,9,16,월,ARP3,ARP1,A,A1972,D,17:40,,,34
2019,9,16,월,ARP3,ARP2,B,B1101,A,7:55,,,24
2019,9,16,월,ARP2,ARP3,B,B1101,D,6:50,,,1
2019,9,16,월,ARP3,ARP2,B,B1117,A,18:00,,,34
2019,9,16,월,ARP2,ARP3,B,B1117,D,17:05,,,11
2019,9,16,월,ARP3,ARP2,B,B1183,A,12:45,,,29
2019,9,16,월,ARP2,ARP3,B,B1183,D,11:45,,,9
2019,9,16,월,ARP3,ARP1,F,F1205,A,7:55,,,24
2019,9,16,월,ARP1,ARP3,F,F1205,D,6:50,,,14
2019,9,16,월,ARP3,ARP1,F,F1219,A,15:45,,,33
2019,9,16,월,ARP1,ARP3,F,F1219,D,14:35,,,26
2019,9,16,월,ARP1,ARP3,F,F1232,A,22:25,,,19
2019,9,16,월,ARP3,ARP1,F,F1232,D,21:15,,,38
2019,9,16,월,ARP3,ARP2,F,F1901,A,8:00,,,29
2019,9,16,월,ARP2,ARP3,F,F1901,D,7:00,,,5
2019,9,16,월,ARP1,ARP3,H,H1116,A,14:35,,,26
2019,9,16,월,ARP3,ARP1,H,H1116,D,13:25,,,32
2019,9,16,월,ARP1,ARP3,H,H1130,A,22:15,,,17
2019,9,16,월,ARP3,ARP1,H,H1130,D,21:05,,,34
2019,9,16,월,ARP1,ARP3,H,H1154,A,13:30,,,23
2019,9,16,월,ARP3,ARP1,H,H1154,D,12:20,,,28
2019,9,16,월,ARP2,ARP3,H,H1516,A,21:05,,,12
2019,9,16,월,ARP3,ARP2,H,H1516,D,20:05,,,32
2019,9,16,월,ARP3,ARP6,H,H1853,A,20:35,,,37
2019,9,16,월,ARP6,ARP3,H,H1853,D,19:25,,,4
2019,9,16,월,ARP1,ARP3,I,I1326,A,16:40,,,24
2019,9,16,월,ARP3,ARP1,I,I1326,D,15:30,,,32
2019,9,16,월,ARP3,ARP6,I,I1553,A,12:05,,,33
2019,9,16,월,ARP6,ARP3,I,I1553,D,10:55,,,5
2019,9,16,월,ARP6,ARP3,I,I1582,A,10:40,,,3
2019,9,16,월,ARP3,ARP6,I,I1582,D,9:30,,,35
2019,9,16,월,ARP2,ARP3,J,J1007,A,13:00,,,8
2019,9,16,월,ARP3,ARP2,J,J1007,D,12:00,,,31
2019,9,16,월,ARP3,ARP1,J,J1206,A,8:30,,,35
2019,9,16,월,ARP1,ARP3,J,J1206,D,7:20,,,16
2019,9,16,월,ARP1,ARP3,J,J1221,A,12:50,,,22
2019,9,16,월,ARP3,ARP1,J,J1221,D,11:40,,,30
2019,9,16,월,ARP3,ARP1,A,A1903,A,7:35,,,17
2019,9,16,월,ARP1,ARP3,A,A1903,D,6:25,,,9
2019,9,16,월,ARP3,ARP1,A,A1951,A,15:10,,,34
2019,9,16,월,ARP1,ARP3,A,A1951,D,14:00,,,26
2019,9,16,월,ARP3,ARP1,A,A1973,A,19:00,,,32
2019,9,16,월,ARP1,ARP3,A,A1973,D,17:50,,,20
2019,9,16,월,ARP1,ARP3,A,A1998,A,22:20,,,20
2019,9,16,월,ARP3,ARP1,A,A1998,D,21:10,,,37
2019,9,16,월,ARP2,ARP3,B,B1102,A,10:15,,,10
2019,9,16,월,ARP3,ARP2,B,B1102,D,9:15,,,32
2019,9,16,월,ARP4,ARP3,B,B1200,A,10:40,,,3
2019,9,16,월,ARP3,ARP4,B,B1200,D,9:25,,,33
2019,9,16,월,ARP1,ARP3,F,F1206,A,10:00,,,26
2019,9,16,월,ARP3,ARP1,F,F1206,D,8:50,,,41
2019,9,16,월,ARP3,ARP1,F,F1233,A,20:55,,,38
2019,9,16,월,ARP1,ARP3,F,F1233,D,19:45,,,26
2019,9,16,월,ARP2,ARP3,F,F1904,A,11:05,,,10
2019,9,16,월,ARP3,ARP2,F,F1904,D,10:05,,,32
2019,9,16,월,ARP3,ARP1,H,H1117,A,13:50,,,35
2019,9,16,월,ARP1,ARP3,H,H1117,D,12:40,,,20
2019,9,16,월,ARP3,ARP1,H,H1155,A,16:40,,,34
2019,9,16,월,ARP1,ARP3,H,H1155,D,15:25,,,29
2019,9,16,월,ARP6,ARP3,H,H1854,A,18:45,,,2
2019,9,16,월,ARP1,ARP3,I,I1328,A,18:00,,,21
2019,9,16,월,ARP3,ARP1,I,I1328,D,16:45,,,32
2019,9,16,월,ARP6,ARP3,I,I1554,A,15:25,,,1
2019,9,16,월,ARP3,ARP6,I,I1554,D,14:15,,,25
2019,9,16,월,ARP3,ARP1,J,J1208,A,9:10,,,33
2019,9,16,월,ARP1,ARP3,J,J1208,D,8:00,,,17
2019,9,16,월,ARP3,ARP1,J,J1242,A,16:10,,,31
2019,9,16,월,ARP1,ARP3,J,J1242,D,15:00,,,31
2019,9,16,월,ARP1,ARP3,J,J1261,A,21:00,,,20
2019,9,16,월,ARP3,ARP1,J,J1261,D,19:50,,,28
2019,9,16,월,ARP3,ARP1,A,A1925,A,9:40,,,31
2019,9,16,월,ARP1,ARP3,A,A1925,D,8:30,,,16
2019,9,16,월,ARP1,ARP3,A,A1980,A,20:10,,,22
2019,9,16,월,ARP3,ARP1,A,A1980,D,19:00,,,32
2019,9,16,월,ARP1,ARP3,B,B1010,A,17:30,,,22
2019,9,16,월,ARP3,ARP1,B,B1010,D,16:20,,,29
2019,9,16,월,ARP2,ARP3,B,B1132,A,17:50,,,10
2019,9,16,월,ARP3,ARP2,B,B1132,D,16:45,,,32
2019,9,16,월,ARP3,ARP4,B,B1201,A,8:30,,,35
2019,9,16,월,ARP4,ARP3,B,B1201,D,7:30,,,2
2019,9,16,월,ARP3,ARP1,F,F1207,A,9:20,,,33
2019,9,16,월,ARP1,ARP3,F,F1207,D,8:10,,,16
2019,9,16,월,ARP1,ARP3,F,F1220,A,16:10,,,25
2019,9,16,월,ARP3,ARP1,F,F1220,D,14:55,,,28
2019,9,16,월,ARP3,ARP1,H,H1101,A,7:35,,,17
2019,9,16,월,ARP1,ARP3,H,H1101,D,6:25,,,9
2019,9,16,월,ARP1,ARP3,H,H1118,A,15:10,,,27
2019,9,16,월,ARP3,ARP1,H,H1118,D,14:00,,,33
2019,9,16,월,ARP3,ARP1,H,H1133,A,20:45,,,35
2019,9,16,월,ARP1,ARP3,H,H1133,D,19:35,,,26
2019,9,16,월,ARP1,ARP3,H,H1158,A,22:20,,,20
2019,9,16,월,ARP3,ARP1,H,H1158,D,21:10,,,37
2019,9,16,월,ARP3,ARP8,H,H1601,A,11:05,,,30
2019,9,16,월,ARP8,ARP3,H,H1601,D,10:15,,,6
2019,9,16,월,ARP3,ARP6,H,H1854,D,17:20,,,39
2019,9,16,월,ARP1,ARP3,I,I1330,A,18:10,,,25
2019,9,16,월,ARP3,ARP1,I,I1330,D,17:00,,,34
2019,9,16,월,ARP3,ARP6,I,I1557,A,17:10,,,36
2019,9,16,월,ARP6,ARP3,I,I1557,D,16:00,,,2
2019,9,16,월,ARP3,ARP6,I,I1583,A,12:35,,,32
2019,9,16,월,ARP6,ARP3,I,I1583,D,11:25,,,6
2019,9,16,월,ARP3,ARP2,J,J1008,A,11:10,,,31
2019,9,16,월,ARP2,ARP3,J,J1008,D,10:10,,,10
2019,9,16,월,ARP1,ARP3,J,J1223,A,13:10,,,21
2019,9,16,월,ARP3,ARP1,J,J1223,D,12:00,,,31
2019,9,16,월,ARP3,ARP1,J,J1262,A,20:20,,,36
2019,9,16,월,ARP1,ARP3,J,J1262,D,19:10,,,36
2019,9,16,월,ARP1,ARP3,A,A1904,A,9:05,,,16
2019,9,16,월,ARP3,ARP1,A,A1904,D,7:55,,,24
2019,9,16,월,ARP3,ARP1,A,A1927,A,11:00,,,28
2019,9,16,월,ARP1,ARP3,A,A1927,D,9:50,,,23
2019,9,16,월,ARP3,ARP1,A,A1953,A,15:10,,,34
2019,9,16,월,ARP1,ARP3,A,A1953,D,14:05,,,27
2019,9,16,월,ARP3,ARP1,A,A1981,A,19:35,,,30
2019,9,16,월,ARP3,ARP1,B,B1011,A,8:05,,,30
2019,9,16,월,ARP1,ARP3,B,B1011,D,6:55,,,15
2019,9,16,월,ARP2,ARP3,B,B1106,A,10:30,,,11
2019,9,16,월,ARP3,ARP2,B,B1106,D,9:35,,,35
2019,9,16,월,ARP3,ARP2,B,B1133,A,8:55,,,40
2019,9,16,월,ARP2,ARP3,B,B1133,D,7:55,,,11
2019,9,16,월,ARP1,ARP3,F,F1208,A,11:00,,,20
2019,9,16,월,ARP3,ARP1,F,F1208,D,9:50,,,30
2019,9,16,월,ARP3,ARP1,F,F1221,A,16:50,,,34
2019,9,16,월,ARP1,ARP3,F,F1221,D,15:40,,,29
2019,9,16,월,ARP1,ARP3,F,F1252,A,16:45,,,22
2019,9,16,월,ARP3,ARP1,F,F1252,D,15:35,,,29
2019,9,16,월,ARP3,ARP1,H,H1119,A,14:45,,,28
2019,9,16,월,ARP1,ARP3,H,H1119,D,13:30,,,23
2019,9,16,월,ARP1,ARP3,H,H1134,A,22:30,,,20
2019,9,16,월,ARP3,ARP1,H,H1134,D,21:20,,,35
2019,9,16,월,ARP8,ARP3,H,H1602,A,9:10,,,2
2019,9,16,월,ARP3,ARP8,H,H1602,D,8:20,,,34
2019,9,16,월,ARP3,ARP1,I,I1311,A,11:35,,,30
2019,9,16,월,ARP1,ARP3,I,I1311,D,10:25,,,22
2019,9,16,월,ARP6,ARP3,I,I1558,A,18:35,,,1
2019,9,16,월,ARP3,ARP6,I,I1558,D,17:25,,,40
2019,9,16,월,ARP6,ARP3,I,I1584,A,11:55,,,5
2019,9,16,월,ARP3,ARP6,I,I1584,D,10:45,,,28
2019,9,16,월,ARP3,ARP2,J,J1010,A,14:50,,,28
2019,9,16,월,ARP2,ARP3,J,J1010,D,13:50,,,8
2019,9,16,월,ARP1,ARP3,J,J1211,A,10:20,,,22
2019,9,16,월,ARP3,ARP1,J,J1211,D,9:10,,,33
2019,9,16,월,ARP3,ARP1,J,J1224,A,13:05,,,35
2019,9,16,월,ARP1,ARP3,J,J1224,D,11:55,,,24
2019,9,16,월,ARP1,ARP3,J,J1243,A,17:10,,,21
2019,9,16,월,ARP3,ARP1,J,J1243,D,16:00,,,34
2019,9,16,월,ARP3,ARP1,J,J1244,A,16:30,,,37
2019,9,16,월,ARP1,ARP3,J,J1244,D,15:20,,,31
2019,9,16,월,ARP3,ARP6,A,A1231,A,8:00,,,29
2019,9,16,월,ARP6,ARP3,A,A1231,D,6:55,,,1
2019,9,16,월,ARP1,ARP3,A,A1906,A,9:30,,,19
2019,9,16,월,ARP3,ARP1,A,A1906,D,8:20,,,34
2019,9,16,월,ARP3,ARP1,A,A1931,A,11:25,,,31
2019,9,16,월,ARP1,ARP3,A,A1931,D,10:15,,,23
2019,9,16,월,ARP1,ARP3,A,A1956,A,17:05,,,19
2019,9,16,월,ARP3,ARP1,A,A1956,D,15:55,,,33
2019,9,16,월,ARP1,ARP3,A,A1981,D,18:25,,,26
2019,9,16,월,ARP1,ARP3,B,B1012,A,20:30,,,20
2019,9,16,월,ARP3,ARP1,B,B1012,D,19:20,,,29
2019,9,16,월,ARP3,ARP2,B,B1107,A,8:35,,,38
2019,9,16,월,ARP2,ARP3,B,B1107,D,7:20,,,8
2019,9,16,월,ARP3,ARP2,B,B1135,A,18:30,,,32
2019,9,16,월,ARP2,ARP3,B,B1135,D,17:35,,,10
2019,9,16,월,ARP4,ARP3,B,B1206,A,21:00,,,4
2019,9,16,월,ARP3,ARP4,B,B1206,D,19:35,,,30
2019,9,16,월,ARP3,ARP1,F,F1209,A,11:00,,,28
2019,9,16,월,ARP1,ARP3,F,F1209,D,9:50,,,23
2019,9,16,월,ARP1,ARP3,F,F1222,A,18:45,,,30
2019,9,16,월,ARP3,ARP1,F,F1222,D,17:35,,,33
2019,9,16,월,ARP3,ARP13,F,F1301,A,11:50,,,32
2019,9,16,월,ARP13,ARP3,F,F1301,D,10:55,,,2
2019,9,16,월,ARP3,ARP1,H,H1103,A,8:10,,,32
2019,9,16,월,ARP1,ARP3,H,H1103,D,7:00,,,18
2019,9,16,월,ARP1,ARP3,H,H1120,A,17:35,,,22
2019,9,16,월,ARP3,ARP1,H,H1120,D,16:25,,,33
2019,9,16,월,ARP1,ARP3,H,H1140,A,8:50,,,16
2019,9,16,월,ARP3,ARP1,H,H1140,D,7:40,,,18
2019,9,16,월,ARP2,ARP3,H,H1504,A,11:45,,,9
2019,9,16,월,ARP3,ARP2,H,H1504,D,10:45,,,28
2019,9,16,월,ARP3,ARP8,H,H1605,A,19:20,,,29
2019,9,16,월,ARP8,ARP3,H,H1605,D,18:30,,,3
2019,9,16,월,ARP1,ARP3,I,I1312,A,14:45,,,29
2019,9,16,월,ARP3,ARP1,I,I1312,D,13:35,,,34
2019,9,16,월,ARP3,ARP1,I,I1331,A,18:30,,,32
2019,9,16,월,ARP1,ARP3,I,I1331,D,17:20,,,20
2019,9,16,월,ARP3,ARP6,I,I1559,A,20:30,,,34
2019,9,16,월,ARP6,ARP3,I,I1559,D,19:20,,,3
2019,9,16,월,ARP3,ARP6,I,I1585,A,13:40,,,34
2019,9,16,월,ARP6,ARP3,I,I1585,D,12:30,,,3
2019,9,16,월,ARP2,ARP3,J,J1011,A,18:40,,,10
2019,9,16,월,ARP3,ARP2,J,J1011,D,17:40,,,34
2019,9,16,월,ARP1,ARP3,J,J1225,A,14:00,,,26
2019,9,16,월,ARP3,ARP1,J,J1225,D,12:50,,,30
2019,9,16,월,ARP1,ARP3,J,J1245,A,17:50,,,20
2019,9,16,월,ARP3,ARP1,J,J1245,D,16:40,,,34
2019,9,16,월,ARP1,ARP3,J,J1263,A,21:40,,,20
2019,9,16,월,ARP3,ARP1,J,J1263,D,20:30,,,34
